x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,value,Timestamp
3,2,0,3,0,0,0,2,3,2,1,1,2,3,2,0,1,3,3,0,0,2,0,0,3,0,3,2,2,1,0,3,1,0,2,2,0,0,1,2,1,1,1,3,2,0,0,3,0,2,1,3,3,3,3,1,1,3,0,3,1,2,0,3,3,3,2,1,1,0,3,1,-46.778446028969405,11190
1,0,1,3,0,2,1,1,2,2,0,1,0,1,0,0,2,0,1,0,2,1,0,3,0,3,3,3,3,1,2,2,0,3,2,0,0,2,2,3,2,0,0,3,1,1,1,0,0,1,2,1,0,0,3,0,3,0,3,1,0,2,2,1,1,2,3,1,0,3,3,3,-45.52913686616099,11334
0,0,2,1,3,3,2,2,1,0,2,3,2,0,3,0,3,2,1,2,3,1,2,1,0,3,1,3,0,0,2,2,2,1,2,1,2,1,2,3,1,0,3,0,3,3,3,2,2,3,1,1,1,3,3,0,0,3,2,3,0,1,1,0,3,3,1,3,0,0,1,2,-34.16377779940757,11388
2,1,2,3,1,0,2,0,3,3,1,1,0,3,1,0,0,2,0,2,3,2,3,1,2,3,1,1,2,0,1,3,0,1,2,1,2,2,3,0,2,1,3,0,3,3,3,3,2,1,0,3,2,1,2,3,1,1,0,2,1,3,3,2,2,3,2,0,3,0,1,0,-34.47287016410637,11456
2,1,0,3,3,2,3,3,1,1,0,0,0,3,3,1,2,2,1,3,0,3,2,3,2,2,1,0,1,1,3,0,0,1,0,1,0,2,2,2,1,3,1,1,2,0,0,2,1,2,3,1,3,2,1,0,2,2,1,2,2,2,2,1,3,1,2,2,0,2,1,2,-47.44564987514802,11509
3,0,1,3,2,1,0,3,2,0,1,0,2,3,3,3,2,0,1,3,3,0,1,2,1,2,0,3,1,1,2,1,0,1,3,1,3,1,1,0,2,0,1,1,0,1,2,3,0,0,2,3,0,2,0,0,0,0,0,2,2,0,1,0,3,2,3,3,2,3,0,1,-46.791984806376874,11560
0,0,0,2,1,2,0,2,0,2,3,2,2,3,1,0,0,1,2,2,3,1,2,3,1,3,1,1,2,0,1,0,1,2,1,1,2,3,2,0,1,1,3,3,0,2,1,3,0,2,3,2,1,1,0,1,0,0,0,1,2,3,2,0,3,3,1,1,1,1,0,1,-47.08562445587043,11612
3,0,3,3,0,3,2,3,3,0,1,2,0,1,0,3,0,2,1,3,0,1,3,1,1,0,2,0,1,1,1,1,0,0,2,2,3,1,3,0,3,0,2,1,0,0,1,2,3,1,0,0,0,0,1,0,3,2,3,1,3,3,3,2,0,3,1,3,0,2,2,3,-49.28015970081468,11663
0,0,0,2,3,0,3,3,1,2,3,3,1,2,3,0,0,3,1,1,1,3,3,2,2,0,1,0,1,3,3,1,3,2,2,0,3,2,1,3,0,1,1,2,1,1,1,2,3,3,2,1,1,3,0,1,3,1,2,1,2,3,1,1,2,1,0,0,1,1,0,2,-46.029855058045854,11720
2,0,2,1,2,3,3,0,2,3,0,1,3,1,2,0,1,3,2,2,2,1,3,0,1,0,0,3,3,0,0,3,3,2,0,0,0,0,2,0,1,0,2,1,0,1,1,3,2,3,3,0,3,1,0,1,3,1,0,1,1,2,1,3,2,1,3,2,3,3,0,0,-48.24228458847735,11781
1,2,2,0,1,1,3,2,1,2,2,1,3,1,3,3,2,1,0,3,0,3,3,2,2,2,1,2,3,3,3,0,2,0,2,3,2,3,3,1,2,0,2,2,3,2,0,2,0,1,1,3,1,3,2,0,0,1,0,1,3,0,3,2,3,0,0,0,3,2,1,0,-46.71577436203539,11928
2,3,1,1,2,1,0,3,1,1,2,0,0,2,0,1,2,2,2,1,0,0,0,0,2,3,1,0,0,1,3,3,0,2,0,0,1,0,1,3,0,3,1,3,1,1,2,0,2,1,2,2,3,3,0,2,2,3,2,0,2,0,3,0,1,3,0,2,2,1,1,2,-22.53978516362065,11985
0,0,0,0,0,2,1,0,1,3,2,1,1,0,0,1,3,2,1,2,1,0,2,1,1,2,3,0,2,2,0,1,3,0,0,3,2,3,0,1,0,3,0,2,1,1,3,2,0,1,1,3,0,2,1,2,0,3,3,1,3,2,1,2,2,0,2,3,2,0,3,2,-45.72989115944094,12036
2,0,0,3,0,3,2,0,1,0,0,1,1,1,1,1,2,2,0,2,3,3,1,0,0,3,0,3,2,3,3,2,2,0,1,3,0,2,2,0,3,1,2,3,3,2,1,1,2,3,3,2,3,3,0,2,2,1,1,3,2,1,1,2,1,0,1,3,2,1,0,2,-48.25188430312756,12089
1,3,1,1,2,0,3,2,1,1,1,0,3,3,3,0,2,3,2,3,2,0,2,2,0,0,1,1,0,0,2,1,1,1,3,0,0,1,1,1,0,2,2,2,0,1,0,0,0,2,1,2,2,3,2,2,1,3,3,1,3,0,0,3,0,0,2,3,3,1,0,1,-46.89412433298621,12138
3,3,1,2,1,1,0,2,0,0,2,0,1,2,2,0,1,3,1,0,1,2,2,1,2,2,3,2,2,2,2,2,0,3,3,0,1,2,2,3,3,3,2,0,2,0,2,1,3,3,1,2,2,0,0,1,1,1,3,1,1,0,1,1,1,3,1,2,0,0,2,2,-46.558760441399734,12188
3,1,0,3,3,2,2,3,0,1,2,1,0,2,0,0,3,2,2,3,3,3,1,2,3,2,0,1,3,2,0,3,3,2,0,3,2,2,1,3,2,0,3,1,1,2,0,0,0,1,0,1,2,0,3,1,2,0,2,1,0,1,3,2,0,1,3,3,2,3,3,3,-43.82188962555012,12242
1,1,0,3,3,0,3,0,0,2,2,0,0,1,1,0,3,0,2,0,3,2,2,2,1,1,0,3,2,2,0,1,0,0,3,1,1,1,2,0,1,2,2,2,1,2,0,0,1,1,0,1,2,0,2,3,2,0,2,0,0,2,1,2,3,1,0,2,1,2,1,0,-48.09602254171008,12292
1,3,0,1,0,1,3,2,2,0,1,1,1,1,2,2,2,2,3,2,0,0,1,3,1,0,3,3,0,1,2,3,0,0,0,3,1,1,0,3,2,0,1,0,3,2,0,2,0,3,2,2,2,2,0,1,3,0,3,2,0,0,2,0,1,2,3,3,2,0,0,3,-46.75698450877054,12346
3,1,2,1,0,1,1,1,2,3,3,3,2,2,0,1,0,0,3,1,3,1,0,0,2,3,0,3,1,0,1,1,2,1,3,1,1,2,0,0,2,2,2,0,3,0,1,0,3,0,2,2,2,0,0,3,3,2,0,1,3,1,1,0,3,2,0,3,2,0,1,1,-46.849515039400515,12482
3,2,3,3,0,3,0,1,2,3,0,3,1,1,2,0,2,1,1,3,3,2,2,0,1,0,3,2,2,3,1,1,1,1,2,3,0,3,0,2,2,1,3,1,2,1,2,0,1,3,2,2,0,0,0,2,3,2,0,1,0,3,0,3,3,1,2,1,3,3,1,1,-46.52926717014187,12539
0,3,0,0,3,3,2,0,2,1,1,1,1,2,2,3,2,2,2,3,2,2,2,2,3,0,3,1,2,3,0,1,2,0,3,0,3,3,0,1,2,2,1,1,2,1,0,1,0,3,0,1,0,1,3,3,0,2,0,3,0,1,3,3,2,0,2,1,0,2,2,1,-46.93404378583387,12596
3,0,0,0,3,3,2,2,1,1,2,0,1,1,1,0,1,1,0,2,3,3,3,2,3,0,3,2,0,3,2,2,3,1,2,2,1,0,0,2,1,3,0,1,1,3,0,1,1,2,1,3,1,2,3,2,1,3,0,1,1,0,0,2,1,1,2,2,2,3,2,3,-46.8747185210868,12654
1,0,2,3,2,2,1,2,1,1,2,3,3,0,2,0,2,3,3,2,0,2,3,1,3,3,3,3,0,1,1,2,0,3,0,3,0,2,2,0,2,0,3,1,3,2,2,3,2,0,0,1,0,2,0,0,0,2,1,3,0,1,1,1,0,1,1,1,1,1,3,3,-45.960645001314354,12718
2,3,2,3,3,3,2,3,0,2,2,1,0,3,2,2,1,2,1,0,1,0,1,0,1,3,1,3,0,2,2,1,1,1,2,2,2,2,2,3,2,1,0,0,0,0,1,0,2,1,2,2,0,2,1,1,2,3,2,1,2,2,2,3,2,3,0,0,0,2,0,1,-47.33164946259076,12778
1,2,3,0,0,0,1,1,2,1,2,2,0,1,3,1,2,2,0,0,3,2,1,0,0,2,1,1,1,0,2,2,0,2,2,1,2,0,3,3,0,1,1,2,2,2,2,0,3,2,2,1,0,3,2,2,2,1,0,0,1,0,0,3,1,0,0,1,2,1,3,1,-47.66344876788146,12831
3,0,1,1,2,0,0,1,1,0,1,2,3,3,2,1,2,0,3,1,3,3,1,3,0,3,1,1,0,1,3,0,3,3,1,2,3,3,0,3,2,3,3,3,2,0,3,2,0,2,0,1,3,0,0,1,2,1,0,3,3,1,1,0,0,3,0,0,3,1,3,0,-47.00550139254339,12890
2,0,3,2,1,0,1,0,3,2,1,1,0,1,1,0,2,0,1,0,2,3,3,0,0,1,0,3,0,0,3,1,0,3,3,3,1,1,0,0,1,1,0,1,3,0,1,2,3,2,2,0,0,1,2,3,3,0,3,2,2,2,0,1,2,1,2,0,1,1,3,0,-46.748532200834475,13032
3,2,0,0,3,3,1,0,0,3,1,0,1,2,3,0,1,1,3,2,3,1,2,3,3,3,3,1,1,0,3,0,1,0,0,3,0,2,0,2,0,0,0,2,2,3,2,1,1,3,2,2,0,1,0,3,0,0,1,2,2,2,0,1,0,2,2,0,0,2,2,3,-46.748532200834475,13084
0,2,2,0,1,0,1,1,1,1,3,0,1,3,0,2,0,1,0,0,3,0,2,3,1,1,2,2,2,3,2,2,1,0,1,1,3,0,0,3,1,0,2,1,1,1,1,1,3,3,2,0,3,0,1,2,2,3,0,2,3,1,2,0,0,0,3,2,1,1,3,3,-48.768464885283954,13138
0,1,0,1,2,2,3,1,1,2,3,0,3,1,1,1,3,3,1,1,2,1,1,0,0,1,0,1,1,2,0,2,3,1,0,2,0,0,3,0,2,3,2,0,0,0,2,0,1,3,1,2,1,1,1,2,2,1,3,0,1,1,3,2,1,0,2,0,2,2,1,1,-47.0196644435684,13196
0,2,0,0,0,2,3,0,2,2,2,3,1,3,2,2,3,0,0,2,0,0,3,3,1,0,3,2,1,2,2,0,0,2,2,1,1,0,0,2,2,3,1,0,1,0,0,1,2,0,0,1,2,1,3,0,1,2,2,3,1,2,1,3,0,1,2,2,0,0,2,1,-47.6331989964756,13257
3,3,3,2,2,3,0,1,3,3,2,0,0,2,3,1,0,1,1,1,1,0,1,1,0,3,3,2,2,3,2,3,0,2,1,2,1,3,2,3,1,3,2,3,0,0,0,3,0,0,0,3,0,3,0,3,2,0,3,3,0,0,1,0,1,0,1,0,0,2,3,3,-47.91709100181895,13315
1,0,0,2,2,3,0,2,2,2,1,2,2,0,3,2,0,0,3,3,3,1,3,2,0,2,1,3,1,3,3,2,1,3,2,2,0,0,0,3,0,0,3,0,2,1,1,2,1,3,3,0,1,1,0,1,1,1,3,3,3,0,3,2,1,1,2,1,3,1,0,2,-58.11958069932847,13380
2,1,0,3,0,2,3,3,2,3,0,3,2,1,3,2,2,0,2,3,2,3,1,3,3,0,1,3,1,0,3,0,1,0,2,3,2,2,3,1,2,2,3,2,2,1,3,1,3,2,1,1,3,3,0,1,2,0,1,0,2,2,3,0,2,1,0,2,2,2,1,1,-46.553037948305814,13440
3,1,2,0,1,2,3,3,0,3,3,1,1,2,3,2,0,1,1,3,1,0,0,1,2,3,3,1,2,2,0,3,1,2,2,2,0,1,0,3,2,1,3,3,1,1,1,1,1,0,2,3,2,3,3,2,2,1,1,2,2,0,1,2,2,0,3,2,3,0,0,2,-46.4952676743216,13501
3,0,3,0,1,2,1,1,3,3,1,3,1,2,3,2,3,3,1,1,0,1,0,2,3,3,2,1,1,0,0,2,3,0,3,0,3,3,3,0,2,1,3,2,2,0,1,0,3,0,1,3,2,1,2,2,3,3,0,1,3,3,1,0,3,3,3,2,0,1,2,1,-47.57469931491778,13566
2,3,2,2,0,3,2,0,1,0,2,1,0,1,1,3,0,2,3,2,0,1,3,2,2,1,0,3,2,1,3,0,3,1,2,0,1,2,2,3,0,2,3,2,0,2,3,2,2,0,1,2,1,1,1,0,1,1,1,1,2,2,3,2,2,3,2,1,3,0,2,0,-35.04428246171462,13720
2,3,0,0,2,1,2,2,3,2,2,2,3,0,2,1,0,1,1,2,2,1,3,0,2,1,3,1,2,2,3,1,2,1,0,1,1,0,3,0,3,0,2,2,2,2,1,1,2,0,3,1,3,2,2,2,3,1,2,2,3,1,2,3,0,1,1,2,3,2,3,0,-34.51678036643052,13778
2,3,0,2,1,0,2,0,0,0,2,1,2,3,1,2,1,3,0,2,2,3,2,2,2,1,2,0,2,2,1,2,2,3,1,1,2,0,0,2,1,2,3,2,1,0,1,3,2,3,0,3,3,2,1,2,2,2,0,1,1,1,1,0,2,3,3,2,0,1,3,3,-33.54621683906679,13847
0,2,1,3,1,3,2,2,1,1,0,1,3,2,1,3,1,2,1,1,3,1,2,2,0,0,2,3,0,3,0,2,0,0,3,0,0,0,3,1,2,3,0,1,1,1,3,1,2,0,3,0,0,2,3,1,1,0,2,1,0,1,0,3,0,3,3,3,1,2,2,3,-32.18205344110315,13900
2,3,0,1,2,2,3,2,2,0,2,0,3,2,3,1,3,0,2,2,1,0,2,2,1,2,1,3,2,3,1,3,0,3,2,1,0,3,0,2,1,0,0,3,1,3,3,0,3,3,2,2,3,0,1,0,1,0,1,1,0,2,0,0,1,0,0,3,2,2,3,3,-44.00437777954968,13956
3,1,2,3,1,1,0,2,0,1,3,1,3,0,0,0,0,1,0,3,1,0,2,1,3,3,1,3,3,0,3,1,1,2,2,3,2,1,3,3,2,0,2,0,2,2,0,1,0,3,0,0,2,1,0,3,2,0,3,1,3,3,1,3,3,1,2,1,2,3,2,2,-46.81407241503755,14012
1,0,2,3,0,3,0,3,2,1,1,3,3,3,2,1,1,0,0,2,2,1,0,0,1,0,2,3,1,1,1,0,1,0,2,2,0,0,2,1,1,1,2,1,0,1,1,3,0,0,1,1,0,2,3,0,2,2,2,3,2,3,1,2,3,2,3,0,3,2,2,2,-46.60578633832262,14066
0,0,0,3,3,2,2,1,1,0,0,2,1,2,2,1,0,2,0,0,2,2,1,2,1,2,2,1,1,0,2,3,1,2,1,2,2,3,0,0,3,3,1,0,0,2,2,1,2,3,2,1,0,1,3,3,2,1,0,2,0,2,2,2,0,0,0,2,3,3,2,1,-49.57491465346825,14124
0,2,0,2,2,0,3,3,3,3,2,0,2,1,3,1,0,2,2,3,0,2,0,0,3,2,1,3,0,2,0,0,2,0,1,3,0,3,2,0,2,2,2,3,0,0,3,3,2,2,0,3,3,1,1,3,1,2,3,0,2,0,2,2,0,1,0,2,2,2,3,0,-46.145789272126706,14268
0,3,1,0,1,2,0,1,1,3,3,2,0,2,3,0,2,2,0,2,3,3,0,2,1,3,0,3,2,3,3,3,0,3,1,3,2,2,1,0,2,2,3,1,1,0,3,1,2,3,2,0,3,2,1,1,0,1,1,0,2,1,3,0,2,0,2,2,1,1,0,3,-44.25275552208083,14323
0,1,1,1,3,3,0,1,1,0,1,0,2,2,1,2,1,0,1,3,1,2,1,2,0,2,3,1,0,2,2,2,3,1,2,3,1,0,3,2,1,3,0,0,2,1,1,3,3,0,0,1,1,1,2,2,2,2,2,2,1,3,3,1,0,2,0,3,2,0,0,3,-46.78314752843349,14376
2,0,3,0,2,1,1,0,1,3,1,0,3,1,2,2,2,2,1,0,2,2,1,1,1,0,0,0,2,0,0,1,0,3,0,3,0,0,1,3,3,0,0,0,2,1,0,2,1,3,3,0,0,2,0,1,0,3,1,2,3,0,2,2,1,3,2,0,1,1,1,1,-45.90143077176883,14428
2,3,3,0,0,3,3,0,0,1,3,0,2,2,2,2,1,1,1,1,0,1,2,0,2,0,3,3,2,0,0,1,2,2,1,0,0,0,1,2,2,3,3,2,3,0,0,2,2,1,2,1,3,1,3,3,1,0,1,2,0,2,2,0,0,2,2,3,3,1,1,2,-34.23284386871071,14482
3,1,1,3,0,3,0,0,0,3,3,1,2,1,2,1,3,2,3,2,1,2,1,3,3,2,2,3,0,3,0,2,0,0,2,2,2,3,3,1,0,3,3,2,0,3,1,0,3,0,2,0,0,1,2,3,3,2,0,1,0,3,0,3,1,2,1,1,0,2,2,0,-46.94211460211531,14539
2,2,2,3,1,3,0,0,1,0,2,2,0,0,1,2,3,3,1,3,0,3,1,1,2,0,1,3,1,3,0,0,0,0,0,0,2,1,1,0,1,2,1,0,2,2,3,3,1,3,0,1,2,2,2,0,3,3,3,2,0,3,1,3,2,0,0,2,1,3,0,1,-48.71412543825618,14597
1,3,2,3,2,0,2,3,3,2,2,2,2,3,2,1,3,0,2,3,1,2,2,3,2,1,3,0,2,3,1,3,2,0,0,1,3,3,3,2,1,3,0,3,3,3,1,1,3,0,1,3,1,0,2,0,0,2,2,0,0,3,3,1,3,3,0,3,0,0,0,0,-46.66383143832729,14650
2,0,0,3,1,1,0,1,3,0,3,1,2,3,2,2,1,3,0,3,0,3,1,2,3,3,0,2,3,1,2,1,0,2,0,0,2,0,1,2,0,2,1,1,3,1,2,2,1,0,3,3,0,1,3,2,2,2,3,1,2,3,3,1,0,2,0,3,3,2,1,3,-47.86966454608624,14708
2,1,1,2,1,2,3,3,0,2,3,0,2,1,3,3,1,3,0,0,2,1,0,0,0,1,1,2,2,0,2,1,3,1,0,3,3,0,3,3,0,2,3,3,3,1,3,2,0,3,2,1,2,0,2,2,2,3,3,1,1,3,2,1,0,2,3,3,0,3,0,1,-31.740794389415267,14843
2,1,1,3,3,2,0,1,3,0,3,2,1,0,0,1,2,3,1,0,2,0,1,1,1,3,0,3,1,2,1,1,2,1,1,0,0,0,3,3,0,0,0,3,3,3,2,0,1,0,1,0,3,1,1,0,2,1,2,1,2,3,1,3,3,2,0,1,2,0,2,3,-47.02091775651217,14896
2,2,3,3,3,0,1,0,3,1,2,3,0,3,2,0,2,2,2,0,1,0,3,2,1,3,0,0,0,2,2,2,3,3,0,3,1,2,3,2,1,3,3,3,0,0,2,3,1,0,1,0,3,2,1,3,3,0,1,1,1,1,3,2,0,0,3,0,0,2,3,0,-46.877596905209046,14952
2,3,1,3,1,0,3,3,0,2,0,2,0,1,2,3,0,2,1,2,3,0,2,2,0,3,2,1,0,2,3,0,0,2,1,0,3,2,3,1,0,2,2,1,3,2,1,2,0,0,3,2,0,3,3,2,2,2,1,2,0,2,3,1,3,3,0,2,2,3,2,2,-34.23011179517305,15008
2,0,1,0,1,0,2,1,2,1,3,1,0,0,3,2,1,0,1,3,2,1,0,1,2,2,2,0,2,2,0,3,3,0,3,0,2,0,3,3,1,0,0,3,0,1,3,2,1,1,3,3,0,3,1,1,3,0,3,0,1,3,2,3,3,1,0,2,2,3,3,2,-46.81127942137288,15063
3,3,0,1,0,1,0,1,1,0,3,2,1,1,1,1,0,2,0,2,0,0,0,2,0,3,3,2,3,3,0,3,3,0,2,3,0,1,1,3,0,1,3,2,3,3,2,0,3,3,2,2,0,1,2,1,1,2,3,2,2,1,1,1,0,2,0,3,0,1,0,3,-46.7950812123582,15124
2,0,0,1,1,1,2,1,1,1,0,0,0,2,1,1,0,3,3,2,2,2,1,0,3,0,1,3,3,0,0,3,3,0,1,3,0,3,0,1,0,3,0,3,0,3,0,2,3,3,1,0,2,0,3,2,3,3,3,3,2,3,1,3,0,3,2,3,1,0,0,3,-46.226250763175656,15179
0,3,1,0,3,0,2,1,0,3,1,3,3,3,2,0,3,3,2,1,2,1,1,3,3,2,3,2,0,0,1,0,0,1,2,2,3,2,0,0,0,2,2,2,1,2,2,3,1,1,1,0,3,3,3,3,1,2,0,3,0,0,1,2,0,1,2,3,0,3,1,1,-46.94441453854447,15230
0,3,3,2,2,3,0,1,0,2,2,2,2,2,2,1,3,0,1,2,3,0,1,1,1,2,1,1,1,0,2,2,1,2,0,0,2,3,3,0,3,3,0,2,3,0,1,1,2,2,1,3,0,3,3,3,3,0,3,0,3,1,0,2,3,0,0,1,1,0,2,0,-47.45712218912391,15365
1,0,1,3,3,1,2,2,3,1,0,3,0,0,2,0,0,2,2,1,2,0,2,3,1,2,0,3,2,0,1,1,0,3,3,3,1,2,0,2,2,0,3,0,3,2,0,2,0,0,1,0,3,3,0,2,0,0,1,1,1,0,3,3,1,0,2,3,1,0,3,3,-46.71242432224371,15418
1,0,3,0,0,2,1,3,0,1,2,0,3,2,0,0,1,1,3,2,0,3,1,2,1,2,2,1,3,0,0,0,0,3,2,0,1,3,3,0,2,3,2,1,1,2,2,0,1,1,3,0,2,1,3,0,0,0,3,3,1,1,0,0,0,2,0,1,1,1,1,1,-46.83662334250445,15472
3,3,0,3,2,2,1,3,2,0,3,2,3,1,2,0,2,0,1,0,2,0,3,3,2,1,1,1,2,3,0,2,1,2,1,3,3,1,3,2,0,0,3,3,0,3,2,3,2,0,3,0,1,3,2,3,0,0,1,3,1,0,3,3,2,2,0,2,0,0,3,0,-46.73537239790258,15526
2,2,1,1,2,3,1,3,3,3,1,3,3,0,1,1,0,2,1,0,1,0,1,2,2,2,0,0,1,3,2,1,3,2,0,1,2,0,2,0,1,0,1,0,3,1,3,0,0,1,2,0,0,0,1,2,1,3,0,2,3,2,3,1,0,1,0,2,3,1,1,3,-59.04414444844625,15579
0,0,1,2,3,0,0,0,0,1,0,0,2,2,2,0,1,0,2,0,3,0,2,2,2,0,3,3,1,1,3,3,3,3,1,3,0,2,0,3,0,1,2,3,0,3,3,1,2,0,2,1,3,3,1,0,2,1,0,3,2,2,1,2,3,3,1,0,1,0,0,1,-56.35235145185245,15630
1,0,1,3,1,0,3,0,0,1,3,2,3,0,1,1,2,2,3,0,1,3,0,3,2,1,3,3,0,1,2,3,1,0,3,3,2,2,2,1,0,1,2,2,2,3,0,2,1,2,0,0,1,0,1,3,0,3,0,2,2,0,0,1,0,0,1,1,0,3,2,0,-46.29532973711673,15681
2,0,0,3,2,2,0,2,2,1,2,0,0,3,0,3,0,2,0,2,0,1,3,1,2,0,0,2,2,1,3,3,0,1,3,3,3,0,3,3,1,2,3,0,3,0,3,1,1,3,0,2,2,2,1,3,2,3,1,0,2,1,3,3,2,1,1,3,1,2,2,2,-49.12067468029148,15732
1,0,2,3,3,0,0,0,0,1,3,2,3,1,0,2,0,3,2,1,0,0,2,1,0,2,1,1,3,2,3,2,1,1,2,2,0,0,0,1,3,2,3,1,3,1,2,2,1,1,3,1,0,2,2,0,0,3,3,3,3,1,2,1,3,3,2,1,0,2,1,2,-43.82430917893783,15788
2,2,3,0,2,0,2,3,1,0,3,2,0,2,1,2,0,2,3,2,3,0,0,3,2,3,3,0,2,0,2,2,0,2,1,0,0,3,0,0,1,2,3,1,0,0,0,1,3,2,0,1,2,3,2,2,2,0,3,3,2,1,2,2,2,2,2,1,0,1,0,0,-59.45451881473974,15923
3,1,2,3,2,2,0,0,3,1,2,2,3,0,0,3,0,1,2,0,3,2,1,1,0,2,1,3,1,2,2,0,0,2,3,2,2,0,2,2,1,0,0,3,2,2,2,3,1,2,1,0,0,3,2,0,0,0,3,0,1,0,3,2,0,0,3,0,0,1,0,1,-60.71965572457543,15980
1,2,2,3,1,2,0,1,2,0,3,0,1,3,3,2,2,0,3,1,2,1,3,0,2,3,1,0,3,0,2,3,3,3,3,2,1,3,3,3,1,2,1,0,3,0,1,3,3,0,1,2,3,1,0,1,1,3,2,2,2,0,3,2,3,2,3,2,2,2,1,0,-46.62795271240911,16040
0,2,3,1,3,2,0,1,2,3,3,1,3,2,2,3,2,3,1,2,2,2,1,2,1,2,3,0,1,0,3,3,1,1,2,0,0,1,1,2,1,2,2,0,2,1,3,3,1,1,2,3,0,0,2,1,0,3,3,1,3,1,0,3,0,2,2,2,0,1,0,3,-48.36967154680269,16096
0,1,2,1,0,3,2,3,2,0,2,3,1,0,0,3,3,1,2,2,2,2,0,0,0,3,1,2,2,0,3,1,1,2,0,0,0,1,1,0,1,1,3,1,1,1,2,1,2,0,1,1,2,1,3,3,2,1,1,0,2,1,2,0,0,2,3,3,1,3,2,1,-34.59075207846203,16149
2,3,3,0,3,1,1,0,1,2,3,0,2,0,2,3,2,2,3,1,1,1,3,3,2,0,3,1,3,1,1,0,0,1,1,2,0,2,0,0,2,0,0,1,3,0,3,1,3,0,2,2,0,2,1,0,1,2,0,2,3,3,1,2,1,0,1,3,0,3,3,2,-47.59467542305019,16202
0,2,2,2,2,1,0,0,0,1,1,2,0,2,3,2,1,1,3,3,2,2,3,0,0,3,0,3,3,3,1,2,3,2,0,1,3,2,0,3,0,0,2,2,1,3,3,0,3,0,0,1,3,0,0,3,0,3,1,3,0,1,0,3,1,3,3,2,0,0,1,3,-47.86094448934144,16254
1,1,0,3,2,1,2,0,3,1,1,3,2,0,1,3,3,1,0,1,3,2,2,3,1,1,2,1,3,0,1,2,3,0,1,1,2,1,1,2,2,2,1,2,0,0,1,1,0,0,3,3,2,0,2,2,2,1,0,0,1,3,3,1,1,0,0,2,3,2,1,2,-45.93644387446296,16311
0,1,3,3,2,0,2,0,0,0,2,3,2,0,3,1,1,2,3,2,0,0,1,2,1,3,0,3,1,1,0,2,2,1,1,0,3,1,0,1,0,2,2,1,1,3,2,1,0,0,0,1,2,0,1,0,2,3,3,1,1,0,1,0,3,2,0,0,1,2,1,1,-43.61587030994918,16365
0,1,1,3,1,1,1,0,0,3,2,1,0,0,3,1,3,3,2,0,0,0,1,0,1,3,2,0,1,3,0,1,3,2,1,3,2,1,3,0,1,2,2,0,1,1,1,3,2,0,1,1,2,0,3,2,0,3,3,0,0,3,2,3,2,3,2,1,3,0,0,1,-46.75050041452887,16496
1,1,1,1,2,2,2,1,2,0,3,3,0,1,3,3,3,0,2,1,1,2,0,0,1,3,2,0,3,3,2,3,0,0,3,1,2,3,1,3,1,3,1,1,1,2,2,0,3,2,1,2,2,3,2,1,0,3,2,0,3,0,3,3,0,0,2,3,3,1,2,1,-46.579304214603425,16550
2,0,2,2,1,3,0,3,1,3,0,0,2,1,2,2,2,3,3,0,1,3,1,2,3,1,2,0,2,3,0,3,3,1,2,1,2,3,1,0,3,3,3,2,2,1,0,0,1,3,0,0,1,1,1,2,1,3,2,2,0,2,1,3,2,3,0,0,3,2,2,2,-45.67619171174875,16600
3,2,2,0,1,1,1,1,2,2,0,3,2,1,3,3,3,0,0,1,3,3,2,2,3,2,1,2,3,3,3,3,2,0,0,1,2,1,3,1,1,2,0,3,1,1,0,0,3,1,1,0,1,1,1,3,0,1,1,1,0,2,1,3,1,1,2,0,1,1,0,3,-46.97738404195323,16657
1,3,3,1,3,0,2,1,0,2,1,2,3,3,3,3,1,2,1,0,2,2,1,0,1,1,0,0,0,0,2,1,2,3,0,0,3,2,3,1,3,0,2,1,2,1,3,0,1,0,2,0,3,1,0,0,2,3,0,0,0,3,2,1,2,1,3,1,1,3,0,1,-47.44672076059202,16710
1,2,1,3,0,1,0,3,2,1,0,3,0,2,2,1,1,1,1,1,2,2,3,0,2,3,1,1,2,1,2,1,0,1,0,0,2,1,1,3,2,3,3,0,2,1,1,0,0,3,1,3,0,2,3,1,2,2,1,1,2,2,3,3,0,1,1,1,2,2,1,0,-45.9230486177554,16765
3,1,1,2,2,3,3,0,2,0,2,2,2,2,3,1,1,0,0,0,2,0,3,1,0,1,3,2,3,3,2,3,2,0,1,2,3,2,3,2,1,1,3,0,0,2,0,1,3,1,2,1,0,3,0,3,3,0,2,3,2,3,0,3,2,2,0,1,2,0,2,3,-46.92559088352119,16822
2,3,0,1,0,3,3,1,3,2,2,1,1,3,3,0,1,0,0,1,3,2,2,3,1,3,1,3,1,2,0,2,3,1,1,2,3,0,2,1,2,2,1,1,1,2,0,2,2,0,2,1,2,1,1,2,1,2,2,0,2,1,3,3,2,3,2,2,1,2,1,2,-47.98698090633454,16878
